Id,Ort,Plz,Vorwahl,Bundesland
6088,Groß Lüben,19336.0,38791.0,Brandenburg
6090,Groß Luja,3130.0,3563.0,Brandenburg
6092,Groß Machnow,15806.0,3377.0,Brandenburg
6093,Groß Marzehns,14823.0,33848.0,Brandenburg
6098,Groß Muckrow,15868.0,33673.0,Brandenburg
6099,Groß Naundorf,6925.0,35385.0,Sachsen-Anhalt
6101,Groß Neuendorf,15324.0,33478.0,Brandenburg
6110,Groß Oßnig,3058.0,35608.0,Brandenburg
6112,Groß Pankow,16928.0,33983.0,Brandenburg
6113,Groß Pinnow,16306.0,33331.0,Brandenburg
6117,Groß Quenstedt,38822.0,39424.0,Sachsen-Anhalt
6121,Groß Rietz,15848.0,33672.0,Brandenburg
6123,Groß Rodensleben,39167.0,39293.0,Sachsen-Anhalt
6126,Groß Rosenburg,39240.0,39294.0,Sachsen-Anhalt
6129,Groß Santersleben,39343.0,391.0,Sachsen-Anhalt
6131,Groß Schacksdorf,3149.0,35695.0,Brandenburg
6132,Groß Schauen,15859.0,33678.0,Brandenburg
6134,Groß Schierstedt,6449.0,3473.0,Sachsen-Anhalt
6135,Groß Schönebeck,16348.0,33393.0,Brandenburg
6137,Groß Schulzendorf,15806.0,3378.0,Brandenburg
6139,Groß Schwechten,39579.0,39328.0,Sachsen-Anhalt
6153,Groß Warnow,19357.0,38788.0,Brandenburg
6154,Groß Wasserburg,15910.0,35473.0,Brandenburg
6155,Groß Welle,16866.0,33977.0,Brandenburg
6157,Groß Werzin,19336.0,38796.0,Brandenburg
6158,Groß Wieblitz,29413.0,39033.0,Sachsen-Anhalt
6160,Groß Woltersdorf,16928.0,3395.0,Brandenburg
6162,Groß Ziescht,15837.0,33704.0,Brandenburg
6165,Großalsleben,39387.0,3949.0,Sachsen-Anhalt
6166,Großbadegast,6369.0,3496.0,Sachsen-Anhalt
6167,Großbardau,4668.0,3437.0,Sachsen
6170,Großbartloff,37359.0,36027.0,Thüringen
6171,Großbeeren,14979.0,33701.0,Brandenburg
6172,Großberndten,99713.0,36330.0,Thüringen
6174,Großbeuthen,14974.0,33731.0,Brandenburg
6176,Großbockedra,7646.0,36428.0,Thüringen
6177,Großbodungen,37345.0,36077.0,Thüringen
6178,Großbothen,4668.0,34384.0,Sachsen
6180,Großbreitenbach,98701.0,36781.0,Thüringen
6181,Großbrembach,99610.0,36451.0,Thüringen
6182,Großbrüchter,99713.0,36330.0,Thüringen
6184,Großburschla,99830.0,5655.0,Thüringen
6185,Großderschau,16845.0,33875.0,Brandenburg
6186,Großdittmannsdorf,1471.0,35208.0,Sachsen
6187,Großdubrau,2694.0,35934.0,Sachsen
6188,Großebersdorf,7589.0,36607.0,Thüringen
6194,Großenehrich,99718.0,36370.0,Thüringen
6195,Großengottern,99991.0,36022.0,Thüringen
6196,Großenhain,1558.0,3522.0,Sachsen
6201,Großenlupnitz,99819.0,36920.0,Thüringen
6204,Großensee,99837.0,36922.0,Thüringen
6206,Großenstein,7580.0,36602.0,Thüringen
6209,Großerkmannsdorf,1454.0,3528.0,Sachsen
6211,Großeutersdorf,7768.0,36424.0,Thüringen
6212,Großfahner,99100.0,36206.0,Thüringen
6214,Großfriesen,8541.0,3741.0,Sachsen
6215,Großfriesen,8541.0,3741.0,Sachsen
6217,Großgeschwenda,7338.0,36735.0,Thüringen
6218,Großgörschen,6686.0,34444.0,Sachsen-Anhalt
6219,Großgrimma,6679.0,34441.0,Sachsen-Anhalt
6223,Großharthau,1909.0,35954.0,Sachsen
6224,Großharthau-Bühlau,1909.0,35954.0,Sachsen
6225,Großharthau-Schmiedefeld,1909.0,35954.0,Sachsen
6226,Großharthau-Seeligstadt,1909.0,35200.0,Sachsen
6227,Großhartmannsdorf,9618.0,37329.0,Sachsen
6231,Großhennersdorf,2747.0,35873.0,Sachsen
6232,Großheringen,99518.0,36461.0,Thüringen
6240,Großkayna,6242.0,34633.0,Sachsen-Anhalt
6241,Groß-Klessow,3222.0,3542.0,Brandenburg
6242,Großkmehlen,1990.0,35755.0,Brandenburg
6243,Großkochberg,7407.0,36743.0,Thüringen
6246,Großkorbetha,6688.0,34446.0,Sachsen-Anhalt
6247,Großkorga,6926.0,35389.0,Sachsen-Anhalt
6248,Großkoschen,1968.0,3573.0,Brandenburg
6249,Großkrausnik,3249.0,35323.0,Brandenburg
6251,Großkugel,6184.0,345.0,Sachsen-Anhalt
6252,Großkundorf,7980.0,36623.0,Thüringen
6255,Großlehna,4420.0,34205.0,Sachsen
6256,Großleinungen,6528.0,34656.0,Sachsen-Anhalt
6257,Großliebringen,99326.0,3629.0,Thüringen
6259,Großlöbichau,7751.0,3641.0,Thüringen
6260,Großlohra,99759.0,36338.0,Thüringen
6263,Großmehlra,99996.0,36021.0,Thüringen
6265,Groß-Mehßow,3205.0,35435.0,Brandenburg
6266,Großmölsen,99198.0,36203.0,Thüringen
6267,Großmonra,99625.0,3635.0,Thüringen
6268,Großmühlingen,39221.0,39297.0,Sachsen-Anhalt
6269,Großmutz,16775.0,33084.0,Brandenburg
6270,Großnaundorf,1936.0,35955.0,Sachsen
6271,Großneuhausen,99625.0,36372.0,Thüringen
6272,Großneundorf,98743.0,36703.0,Thüringen
6274,Größnitz,6632.0,34464.0,Sachsen-Anhalt
6275,Großobringen,99439.0,3643.0,Thüringen
6276,Großolbersdorf,9432.0,37369.0,Sachsen
6277,Großörner,6348.0,3476.0,Sachsen-Anhalt
6279,Großpaschleben,6369.0,3496.0,Sachsen-Anhalt
6280,Großpösna,4463.0,34297.0,Sachsen
6281,Großpostwitz,2692.0,35938.0,Sachsen
6282,Großpürschütz,7751.0,36424.0,Thüringen
6283,Großräschen,1983.0,35753.0,Brandenburg
6288,Großröda,4617.0,3448.0,Thüringen
6290,Großröhrsdorf,1900.0,35952.0,Sachsen
6291,Großromstedt,99510.0,36425.0,Thüringen
6293,Großrössen,4895.0,3535.0,Brandenburg
6294,Großrückerswalde,9518.0,37369.0,Sachsen
6295,Großrudestedt,99195.0,36204.0,Thüringen
6296,Großschirma,9603.0,37328.0,Sachsen
6297,Großschönau,2779.0,35841.0,Sachsen
6299,Großschwabhausen,99441.0,36454.0,Thüringen
6300,Großschweidnitz,2708.0,3585.0,Sachsen
6304,Großthiemig,4932.0,35343.0,Brandenburg
6305,Großtreben-Zwethau,4886.0,35386.0,Sachsen
6307,Großvargula,99958.0,36042.0,Thüringen
6309,Großwechsungen,99735.0,36335.0,Thüringen
6311,Großweitzschen,4720.0,3431.0,Sachsen
6312,Großwelsbach,99947.0,36043.0,Thüringen
6314,Großwig,4860.0,3421.0,Sachsen
6316,Großwoltersdorf,16775.0,33082.0,Brandenburg
6317,Großwudicke,14715.0,33873.0,Brandenburg
6318,Großzerlang,16831.0,33921.0,Brandenburg
6319,Großziethen,15831.0,3379.0,Brandenburg
6320,Groß-Ziethen,16247.0,33364.0,Brandenburg
6321,Groß-Ziethen,16766.0,33055.0,Brandenburg
6323,Großzöberitz,6780.0,34956.0,Sachsen-Anhalt
6324,Gröst,6632.0,34633.0,Sachsen-Anhalt
6327,Grötsch,3185.0,35601.0,Brandenburg
6336,Grub,98530.0,36846.0,Thüringen
6337,Grube,19336.0,38791.0,Brandenburg
6339,Grube Alfred,39240.0,39291.0,Sachsen-Anhalt
6342,Grubersmühle,7343.0,,Thüringen
6343,Grubnitz,4828.0,3425.0,Sachsen
6344,Grubo,14823.0,33849.0,Brandenburg
6347,Grumbach,1723.0,35204.0,Sachsen
6348,Grumbach,9477.0,37343.0,Sachsen
6350,Grumbach,98574.0,3683.0,Thüringen
6351,Grümpen,96528.0,36766.0,Thüringen
6352,Gruna,1683.0,35242.0,Sachsen
6353,Grüna,9224.0,371.0,Sachsen
6354,Grüna,9224.0,371.0,Sachsen
6355,Grüna,14913.0,3372.0,Brandenburg
6356,Grünau,7338.0,36734.0,Thüringen
6357,Grünaue,14712.0,,Brandenburg
6358,Grünbach,8223.0,3745.0,Sachsen
6359,Grünbach-Muldenberg,8223.0,37465.0,Sachsen
6361,Grünberg,17326.0,39742.0,Brandenburg
6373,Grüneberg,16775.0,33094.0,Brandenburg
6374,Grünefeld,14641.0,33230.0,Brandenburg
6375,Grüneiche,14778.0,33835.0,Brandenburg
6380,Grunewald,17268.0,39883.0,Brandenburg
6381,Grünewald,1945.0,35756.0,Brandenburg
6382,Grünewalde,1979.0,3574.0,Brandenburg
6383,Grünhain,8358.0,3774.0,Sachsen
6384,Grünhainichen,9579.0,37294.0,Sachsen
6385,Grünheide,15537.0,3362.0,Brandenburg
6388,Grüningen,14778.0,33833.0,Brandenburg
6390,Grunow,15299.0,33655.0,Brandenburg
6391,Grunow,15377.0,33436.0,Brandenburg
6392,Grünow,16278.0,33336.0,Brandenburg
6394,Grünow,17291.0,39857.0,Brandenburg
6403,Guben,3172.0,3561.0,Brandenburg
6405,Gübs,39175.0,39292.0,Sachsen-Anhalt
6412,Gudersleben,99755.0,36332.0,Thüringen
6417,Guhlen,15913.0,35478.0,Brandenburg
6418,Gühlen Glienicke,16818.0,33929.0,Brandenburg
6419,Guhlsdorf,19348.0,33983.0,Brandenburg
6420,Guhrow,3096.0,35606.0,Brandenburg
6422,Gülitz,19348.0,38782.0,Brandenburg
6424,Gulow,19348.0,38782.0,Brandenburg
6425,Gülpe,14715.0,33875.0,Brandenburg
6438,Gumperda,7768.0,36422.0,Thüringen
6439,Gumtow,16866.0,33977.0,Brandenburg
6446,Gundersleben,99713.0,36020.0,Thüringen
6452,Günserode,6567.0,34671.0,Thüringen
6453,Gunsleben,39393.0,39401.0,Sachsen-Anhalt
6454,Günstedt,99631.0,36374.0,Thüringen
6455,Günterberg,16278.0,33334.0,Brandenburg
6456,Güntersberge,6507.0,39488.0,Sachsen-Anhalt
6459,Günthersdorf,6254.0,34638.0,Sachsen-Anhalt
6460,Günthersleben,99869.0,36256.0,Thüringen
6464,Günzerode,99735.0,36335.0,Thüringen
6467,Güsen,39317.0,39344.0,Sachsen-Anhalt
6469,Gusow,15306.0,3346.0,Brandenburg
6470,Güssefeld,39624.0,39009.0,Sachsen-Anhalt
6471,Gussow,15754.0,33768.0,Brandenburg
6473,Güstebieser Loose,16259.0,33452.0,Brandenburg
6474,Güsten,39439.0,39262.0,Sachsen-Anhalt
6478,Güstow,17291.0,3984.0,Brandenburg
6480,Gut Werder,6217.0,,Sachsen-Anhalt
6484,Guteborn,1945.0,35752.0,Brandenburg
6488,Gutenberg,6193.0,34606.0,Sachsen-Anhalt
6490,Gutendorf,99438.0,36209.0,Thüringen
6492,Gutengermendorf,16775.0,33084.0,Brandenburg
6493,Gutenpaaren,14669.0,33233.0,Brandenburg
6495,Gutenswegen,39326.0,39202.0,Sachsen-Anhalt
6497,Güterfelde,14532.0,3329.0,Brandenburg
6498,Güterglück,39264.0,39247.0,Sachsen-Anhalt
6504,Guthmannshausen,99628.0,36373.0,Thüringen
6508,Guttau,2694.0,35932.0,Sachsen
6517,Haage,14662.0,33238.0,Brandenburg
6525,Haarberg,99102.0,361.0,Thüringen
6526,Haarberg,99102.0,361.0,Thüringen
6527,Haaren,19336.0,38791.0,Brandenburg
6528,Haasow,3058.0,355.0,Brandenburg
6537,Hachelbich,99706.0,3632.0,Thüringen
6542,Hackpfüffel,6528.0,34656.0,Sachsen-Anhalt
6547,Hadmersleben,39398.0,39408.0,Sachsen-Anhalt
6549,Haferungen,99735.0,36335.0,Thüringen
6554,Hagelberg,14806.0,33841.0,Brandenburg
6588,Hähnichen,2923.0,35894.0,Sachsen
6593,Haida,4910.0,3533.0,Brandenburg
6594,Haidemühl,3130.0,35751.0,Brandenburg
6601,Hain,7957.0,36625.0,Thüringen
6603,Haina,98631.0,36948.0,Thüringen
6604,Haina,99869.0,36254.0,Thüringen
6607,Hainewalde,2779.0,35841.0,Sachsen
6610,Hainichen,7778.0,36427.0,Thüringen
6611,Hainichen,9661.0,37207.0,Sachsen
6612,Hainrode,6528.0,34656.0,Sachsen-Anhalt
6613,Hainrode,99735.0,36334.0,Thüringen
6615,Hainspitz,7607.0,36691.0,Thüringen
6617,Hakeborn,39448.0,39268.0,Sachsen-Anhalt
6618,Hakenberg,16833.0,33927.0,Brandenburg
6621,Hakenstedt,39343.0,39409.0,Sachsen-Anhalt
6622,Halbe,15757.0,33765.0,Brandenburg
6624,Halbendorf,2953.0,35773.0,Sachsen
6625,Halberstadt,38820.0,3941.0,Sachsen-Anhalt
6630,Haldensleben,39340.0,3904.0,Sachsen-Anhalt
6634,Halenbeck,16945.0,33986.0,Brandenburg
6638,Halle,6108.0,345.0,Sachsen-Anhalt
6639,Halle,6110.0,345.0,Sachsen-Anhalt
6640,Halle,6112.0,345.0,Sachsen-Anhalt
6641,Halle,6114.0,345.0,Sachsen-Anhalt
6642,Halle,6116.0,345.0,Sachsen-Anhalt
6643,Halle,6118.0,345.0,Sachsen-Anhalt
6644,Halle,6120.0,345.0,Sachsen-Anhalt
6645,Halle,6122.0,345.0,Sachsen-Anhalt
6646,Halle,6124.0,345.0,Sachsen-Anhalt
6647,Halle,6126.0,345.0,Sachsen-Anhalt
6648,Halle,6128.0,345.0,Sachsen-Anhalt
6649,Halle,6130.0,345.0,Sachsen-Anhalt
6650,Halle,6132.0,345.0,Sachsen-Anhalt
6659,Hallungen,99826.0,36924.0,Thüringen
6663,Halsbrücke,9633.0,3731.0,Sachsen
6785,Hamersleben,39393.0,39401.0,Sachsen-Anhalt
6786,Hämerten,39590.0,39322.0,Sachsen-Anhalt
6800,Hamma,99765.0,36333.0,Thüringen
6803,Hammelspring,17268.0,3987.0,Brandenburg
6804,Hammer,16559.0,33393.0,Brandenburg
6808,Hammerbrücke,8269.0,37465.0,Sachsen
6812,Hammersfeld,99326.0,3629.0,Thüringen
6813,Hammerstedt,99441.0,36453.0,Thüringen
6830,Hanffabrik,14641.0,3321.0,Brandenburg
6831,Hangelsberg,15518.0,33632.0,Brandenburg
6834,Hänichen,1728.0,351.0,Sachsen
6873,Hanum,38489.0,39003.0,Sachsen-Anhalt
6877,Harbke,39365.0,39406.0,Sachsen-Anhalt
6883,Hardisleben,99628.0,36377.0,Thüringen
6895,Harkerode,6543.0,34742.0,Sachsen-Anhalt
6900,Harnekop,16269.0,33436.0,Brandenburg
6902,Harra,7366.0,36642.0,Thüringen
6903,Harras,98673.0,3686.0,Thüringen
6904,Harrasmühle,7806.0,36481.0,Thüringen
6914,Harsleben,38829.0,3941.0,Sachsen-Anhalt
6920,Hartensdorf,15864.0,33672.0,Brandenburg
6921,Hartenstein,8118.0,37605.0,Sachsen
6923,Hartha,4746.0,34328.0,Sachsen
6926,Harthhaus,99947.0,,Thüringen
6929,Hartmannsdorf,7586.0,36605.0,Thüringen
6930,Hartmannsdorf,7613.0,36693.0,Thüringen
6931,Hartmannsdorf,8107.0,37602.0,Sachsen
6932,Hartmannsdorf,9232.0,3722.0,Sachsen
6933,Hartmannsdorf,15528.0,33633.0,Brandenburg
6934,Hartmannsdorf-Reichenau,1762.0,37326.0,Sachsen
6935,Hartmannsgrün,8233.0,37468.0,Sachsen
6937,Harzgerode,6493.0,39484.0,Sachsen-Anhalt
6938,Harzungen,99762.0,36331.0,Thüringen
6946,Haselbach,4617.0,34343.0,Thüringen
6948,Haselbach,96523.0,36762.0,Thüringen
6954,Haseloff,14823.0,33843.0,Brandenburg
6957,Häsen,16775.0,33084.0,Brandenburg
6959,Hasenfelde,15518.0,33635.0,Brandenburg
6964,Hasenthal,96523.0,3681.0,Thüringen
6965,Hasenwinkel,16928.0,3395.0,Brandenburg
6973,Hassel,39596.0,39321.0,Sachsen-Anhalt
6977,Hasselfelde,38899.0,39459.0,Sachsen-Anhalt
6981,Haßleben,99189.0,36201.0,Thüringen
6987,Hastrungsfeld-Burla,99848.0,3622.0,Thüringen
6988,Hathenow,15328.0,33601.0,Brandenburg
6990,Hattengehau,99831.0,,Thüringen
7008,Haubitz,4668.0,3437.0,Sachsen
7010,Haufeld,7407.0,36743.0,Thüringen
7020,Hausdorf,9306.0,34381.0,Sachsen
7021,Hausen,37327.0,3605.0,Thüringen
7037,Hausneindorf,6458.0,39481.0,Sachsen-Anhalt
7038,Haussömmern,99955.0,36041.0,Thüringen
7041,Hauteroda,6577.0,34673.0,Thüringen
7044,Havelberg,39539.0,39387.0,Sachsen-Anhalt
7052,Hayn,6536.0,34658.0,Sachsen-Anhalt
7053,Hayn,99198.0,36209.0,Thüringen
7054,Haynrode,37339.0,36077.0,Thüringen
7055,Haynsburg,6712.0,34425.0,Sachsen-Anhalt
7058,Hechendorf,6571.0,34672.0,Thüringen
7061,Heckelberg,16259.0,33451.0,Brandenburg
7068,Hecklingen,39444.0,3925.0,Sachsen-Anhalt
7073,Hedersleben,6295.0,3475.0,Sachsen-Anhalt
7074,Hedersleben,6458.0,39481.0,Sachsen-Anhalt
7082,Heeren,39590.0,3931.0,Sachsen-Anhalt
7092,Heichelheim,99439.0,3643.0,Thüringen
7097,Heidehäuser,1609.0,,Sachsen
7102,Heideland,7613.0,36691.0,Thüringen
7103,Heidelberg,16928.0,33984.0,Brandenburg
7112,Heideloh,6780.0,34956.0,Sachsen-Anhalt
7115,Heidenau,1809.0,3529.0,Sachsen
7124,Heidersdorf,9526.0,37362.0,Sachsen
7136,Heilbad Heiligenstadt,37308.0,36082.0,Thüringen
7147,Heiligenfelde,39606.0,39399.0,Sachsen-Anhalt
7148,Heiligengrabe,16909.0,33962.0,Brandenburg
7153,Heiligenkreuz,6618.0,34466.0,Sachsen-Anhalt
7159,Heiligenthal,6347.0,34783.0,Sachsen-Anhalt
7161,Heilingen,7407.0,36742.0,Thüringen
7162,Heilsberg,7407.0,36744.0,Thüringen
7171,Heimburg,38889.0,3944.0,Sachsen-Anhalt
7180,Heinersbrück,3185.0,35601.0,Brandenburg
7181,Heinersdorf,14979.0,33701.0,Brandenburg
7182,Heinersdorf,15518.0,33432.0,Brandenburg
7183,Heinersdorf,96515.0,3675.0,Thüringen
7188,Heinrichsberg,39326.0,39208.0,Sachsen-Anhalt
7189,Heinrichsdorf,16831.0,33931.0,Brandenburg
7197,Heinsdorf,14913.0,33744.0,Brandenburg
7198,Heinsdorfergrund,8468.0,3765.0,Sachsen
7209,Helbigsdorf,9619.0,37320.0,Sachsen
7210,Helbigsdorf-Blankenstein,1723.0,35209.0,Sachsen
7211,Helbra,6311.0,34772.0,Sachsen-Anhalt
7214,Heldrungen,6577.0,34673.0,Thüringen
7219,Hellburg,19348.0,38789.0,Brandenburg
7220,Helle,16928.0,3395.0,Brandenburg
7224,Hellingen,98663.0,36871.0,Thüringen
7231,Helmershausen,98617.0,36943.0,Thüringen
7232,Helmsdorf,37351.0,36075.0,Thüringen
7233,Helmsgrün,7356.0,36651.0,Thüringen
7234,Helmsgrün,8543.0,37439.0,Sachsen
7249,Hemleben,6577.0,34673.0,Thüringen
7261,Hemstedt,39638.0,3907.0,Sachsen-Anhalt
7265,Henfstädt,98660.0,36873.0,Thüringen
7266,Hengelbach,7422.0,36739.0,Thüringen
7270,Henne,6618.0,3445.0,Sachsen-Anhalt
7271,Henneberg,98617.0,36945.0,Thüringen
7273,Hennersdorf,3253.0,35322.0,Brandenburg
7274,Hennickendorf,15378.0,33638.0,Brandenburg
7275,Hennigsdorf,16761.0,3302.0,Brandenburg
7276,Henningen,29413.0,39038.0,Sachsen-Anhalt
7280,Henschleben,99634.0,36376.0,Thüringen
7284,Henzendorf,15898.0,33656.0,Brandenburg
7289,Herbersdorf,14913.0,33744.0,Brandenburg
7296,Herbsleben,99955.0,36041.0,Thüringen
7315,Hergisdorf,6313.0,34772.0,Sachsen-Anhalt
7318,Heringen,99765.0,36333.0,Thüringen
7321,Herlasgrün,8543.0,3765.0,Sachsen
7324,Hermannsfeld,98617.0,36945.0,Thüringen
7327,Hermannshof,19322.0,,Brandenburg
7329,Hermerode,6543.0,34775.0,Sachsen-Anhalt
7331,Hermersdorf/Obersdorf,15374.0,3342.0,Brandenburg
7333,Hermsdorf,1776.0,35057.0,Sachsen
7334,Hermsdorf,1945.0,35752.0,Brandenburg
7335,Hermsdorf,7629.0,36601.0,Thüringen
7336,Hermsdorf,15748.0,33765.0,Brandenburg
7337,Hermsdorf,39326.0,391.0,Sachsen-Anhalt
7338,Hermsdorf-Seyde,1776.0,35057.0,Sachsen
7339,Hermsgrün,8626.0,37423.0,Sachsen
7340,Hermshof,19339.0,,Brandenburg
7341,Hermstedt,99510.0,3644.0,Thüringen
7352,Heroldishausen,99991.0,36022.0,Thüringen
7356,Herpf,98617.0,36949.0,Thüringen
7357,Herreden,99735.0,3631.0,Thüringen
7362,Herrengosserstedt,6648.0,34467.0,Sachsen-Anhalt
7364,Herrenhof,99887.0,36253.0,Thüringen
7365,Herrenhölzer,14789.0,,Brandenburg
7371,Herrmannsacker,99762.0,3631.0,Thüringen
7374,Herrnhut,2747.0,35873.0,Sachsen
7375,Herrnschwende,99631.0,36374.0,Thüringen
7382,Herschdorf,7381.0,3647.0,Thüringen
7383,Herschdorf,98701.0,36738.0,Thüringen
7388,Hertefeld,14641.0,3321.0,Brandenburg
7389,Hertefeld,16515.0,,Brandenburg
7395,Herzberg,4916.0,3535.0,Brandenburg
7396,Herzberg,15864.0,33677.0,Brandenburg
7397,Herzberg,16835.0,33926.0,Brandenburg
7403,Herzfelde,15378.0,33434.0,Brandenburg
7404,Herzfelde,17268.0,39885.0,Brandenburg
7411,Herzsprung,16278.0,3331.0,Brandenburg
7412,Herzsprung,16909.0,33965.0,Brandenburg
7415,Heßberg,98646.0,3685.0,Thüringen
7417,Hessen,38835.0,39426.0,Sachsen-Anhalt
7422,Hesserode,99735.0,3631.0,Thüringen
7427,Heßles,98597.0,3683.0,Thüringen
7429,Heteborn,6458.0,39481.0,Sachsen-Anhalt
7432,Hetschburg,99438.0,36458.0,Thüringen
7439,Hettstedt,6333.0,3476.0,Sachsen-Anhalt
7440,Hetzdorf,7616.0,36692.0,Thüringen
7448,Heubisch,96524.0,36761.0,Thüringen
7453,Heuckewalde,6712.0,34423.0,Sachsen-Anhalt
7454,Heudeber,38855.0,39458.0,Sachsen-Anhalt
7455,Heuersdorf,4574.0,34342.0,Sachsen
7457,Heukewalde,4626.0,34496.0,Thüringen
7464,Heuthen,37308.0,36084.0,Thüringen
7468,Heyda,98693.0,3677.0,Thüringen
7471,Heyerode,99988.0,36024.0,Thüringen
7472,Heyersdorf,4626.0,3762.0,Thüringen
7473,Heygendorf,6556.0,3466.0,Thüringen
7474,Heynitz,1683.0,35244.0,Sachsen
7477,Hilbersdorf,7580.0,36602.0,Thüringen
7478,Hilbersdorf,9627.0,3731.0,Sachsen
7480,Hildburghausen,98646.0,3685.0,Thüringen
7481,Hildebrandshausen,99976.0,36027.0,Thüringen
7501,Hillersleben,39343.0,39202.0,Sachsen-Anhalt
7505,Hillmersdorf,4936.0,35361.0,Brandenburg
7507,Hilmersdorf,9429.0,37369.0,Sachsen
7517,Himmelgarten,99735.0,3631.0,Thüringen
7519,Himmelpfort,16798.0,33089.0,Brandenburg
7521,Himmelsberg,99713.0,36330.0,Thüringen
7527,Hindenberg,3222.0,35456.0,Brandenburg
7528,Hindenberg,16835.0,33933.0,Brandenburg
7530,Hindenburg,39596.0,39394.0,Sachsen-Anhalt
7534,Hinsdorf,6386.0,34977.0,Sachsen-Anhalt
7541,Hinterhermsdorf,1855.0,35974.0,Sachsen
7546,Hinternah,98553.0,36841.0,Thüringen
7555,Hinzdorf,19322.0,3877.0,Brandenburg
7566,Hirschbach,98553.0,3681.0,Thüringen
7567,Hirschberg,7927.0,36644.0,Thüringen
7570,Hirschendorf,98678.0,3686.0,Thüringen
7571,Hirschfeld,4932.0,35343.0,Brandenburg
7572,Hirschfeld,7554.0,36695.0,Thüringen
7573,Hirschfeld,8144.0,37607.0,Sachsen
7574,Hirschfeld,9634.0,37324.0,Sachsen
7576,Hirschfelde,2788.0,35843.0,Sachsen
7577,Hirschfelde,16356.0,33398.0,Brandenburg
7582,Hirschroda,6636.0,34462.0,Sachsen-Anhalt
7583,Hirschstein,1594.0,35266.0,Sachsen
7587,Hirzbach,7338.0,36734.0,Thüringen
7598,Hobeck,39279.0,39245.0,Sachsen-Anhalt
7611,Hochheim,99869.0,36255.0,Thüringen
7614,Hochkirch,2627.0,35939.0,Sachsen
7627,Hochstedt,99198.0,36203.0,Thüringen
7628,Hochstedt,99198.0,36203.0,Thüringen
7629,Hochstedt,99735.0,36335.0,Thüringen
7634,Höckendorf,1774.0,35055.0,Sachsen
7639,Hödingen,39356.0,39061.0,Sachsen-Anhalt
7642,Hof,4758.0,35268.0,Sachsen
7663,Höfgen,1623.0,35246.0,Sachsen
7664,Höfgen,14913.0,33746.0,Brandenburg
7681,Hohburg,4808.0,34263.0,Sachsen
7686,Hohen Neuendorf,16540.0,3302.0,Brandenburg
7693,Hohenahlsdorf,14913.0,33746.0,Brandenburg
7700,Hohenbergen,99994.0,36021.0,Thüringen
7701,Hohenberg-Krusemark,39596.0,39394.0,Sachsen-Anhalt
7702,Hohenbocka,1945.0,35756.0,Brandenburg
7704,Hohenbruch,16515.0,33055.0,Brandenburg
7705,Hohenbrück-Neu Schadow,15910.0,35473.0,Brandenburg
7708,Hohenbucko,4936.0,35364.0,Brandenburg
7711,Hohendodeleben,39167.0,39204.0,Sachsen-Anhalt
7712,Hohendorf,7616.0,36692.0,Thüringen
7714,Hohendubrau,2906.0,,Sachsen
7715,Hohenebra,99713.0,3632.0,Thüringen
7717,Hohenerxleben,39443.0,3925.0,Sachsen-Anhalt
7719,Hohenfelde,16306.0,3332.0,Brandenburg
7725,Hohenfelden,99448.0,36450.0,Thüringen
7729,Hohenferchesar,14798.0,33834.0,Brandenburg
7730,Hohenfinow,16248.0,33458.0,Brandenburg
7732,Hohengandern,37318.0,36081.0,Thüringen
7733,Hohengöhren,39524.0,39323.0,Sachsen-Anhalt
7734,Hohengörsdorf,14913.0,33746.0,Brandenburg
7735,Hohengüstow,17291.0,39861.0,Brandenburg
7737,Hohenhenningen,38486.0,3909.0,Sachsen-Anhalt
7740,Hohenkirchen,99887.0,36253.0,Thüringen
7743,Hohenleipisch,4934.0,3533.0,Brandenburg
7744,Hohenlepte,39264.0,39247.0,Sachsen-Anhalt
7745,Hohenleuben,7958.0,36622.0,Thüringen
7747,Hohenlobbese,14828.0,33847.0,Brandenburg
7751,Hohenmölsen,6679.0,34441.0,Sachsen-Anhalt
7752,Hohennauen,14715.0,33872.0,Brandenburg
7754,Hohenofen,16845.0,33970.0,Brandenburg
7756,Hohenölsen,7570.0,36603.0,Thüringen
7759,Hohenreinkendorf,16307.0,33332.0,Brandenburg
7762,Hohensaaten,16248.0,33368.0,Brandenburg
7764,Hohenseeden,39307.0,39344.0,Sachsen-Anhalt
7765,Hohenseefeld,14913.0,33744.0,Brandenburg
7766,Hohenselchow,16306.0,33331.0,Brandenburg
7767,Hohenspringe,14806.0,33847.0,Brandenburg
7769,Hohenstein,15345.0,3341.0,Brandenburg
7772,Hohenstein,99755.0,36336.0,Thüringen
7774,Hohenstein-Ernstthal,9337.0,3723.0,Sachsen
7779,Hohenthurm,6188.0,34602.0,Sachsen-Anhalt
7780,Hohentramm,38489.0,39000.0,Sachsen-Anhalt
7782,Hohenvier,19348.0,38789.0,Brandenburg
7783,Hohenwarsleben,39326.0,39204.0,Sachsen-Anhalt
7785,Hohenwarte,7338.0,36733.0,Thüringen
7787,Hohenwarthe,39291.0,39222.0,Sachsen-Anhalt
7788,Hohenweiden,6179.0,3461.0,Sachsen-Anhalt
7789,Hohenwerbig,14823.0,33843.0,Brandenburg
7791,Hohenwinkel,14715.0,,Brandenburg
7792,Hohenwulsch,39606.0,39089.0,Sachsen-Anhalt
7793,Hohenwutzen,16259.0,33368.0,Brandenburg
